Дата,Цена,Откр.,Макс.,Мин.,Объём,Изм. %
13.10.2016,"9,3669","9,3757","9,4361","9,3478",,"-0,06%"
12.10.2016,"9,3729","9,3209","9,3935","9,299",,"0,50%"
11.10.2016,"9,3264","9,2394","9,3452","9,2204",,"0,89%"
10.10.2016,"9,2445","9,3138","9,3244","9,2238",,"-0,64%"
09.10.2016,"9,3042","9,3218","9,3218","9,3042",,"-0,19%"
07.10.2016,"9,3215","9,3016","9,3713","9,2805",,"0,16%"
06.10.2016,"9,3063","9,3525","9,3619","9,2598",,"-0,58%"
05.10.2016,"9,361","9,3949","9,4153","9,3224",,"-0,32%"
04.10.2016,"9,3906","9,3309","9,4327","9,3002",,"0,59%"
03.10.2016,"9,3356","9,4671","9,4694","9,3006",,"-1,47%"
02.10.2016,"9,4746","9,4189","9,4746","9,418",,"0,63%"
30.09.2016,"9,4152","9,4595","9,521","9,3917",,"-0,43%"
29.09.2016,"9,4559","9,4386","9,5326","9,4322",,"0,04%"
28.09.2016,"9,452","9,5738","9,6014","9,4318",,"-1,27%"
27.09.2016,"9,5732","9,5873","9,6096","9,5383",,"-0,11%"
26.09.2016,"9,5836","9,62","9,6366","9,54",,"-0,40%"
25.09.2016,"9,6224","9,6102","9,6224","9,61",,"0,37%"
23.09.2016,"9,5873","9,5578","9,6126","9,5023",,"0,32%"
22.09.2016,"9,5566","9,5691","9,6097","9,525",,"-0,06%"
21.09.2016,"9,5622","9,7113","9,7153","9,5539",,"-1,50%"
20.09.2016,"9,7077","9,6969","9,763","9,6827",,"0,10%"
19.09.2016,"9,698","9,7591","9,7651","9,6557",,"-0,66%"
18.09.2016,"9,7628","9,7616","9,7628","9,7547",,"0,14%"
16.09.2016,"9,7494","9,7084","9,7766","9,6873",,"0,40%"
15.09.2016,"9,7107","9,7631","9,7942","9,6856",,"-0,49%"
14.09.2016,"9,7583","9,779","9,7974","9,7146",,"-0,32%"
13.09.2016,"9,7898","9,6697","9,8295","9,6636",,"1,32%"
12.09.2016,"9,662","9,702","9,7749","9,6217",,"-0,42%"
11.09.2016,"9,7029","9,7004","9,7029","9,6931",,"0,08%"
09.09.2016,"9,695","9,6015","9,695","9,5737",,"1,09%"
08.09.2016,"9,5907","9,6268","9,6357","9,5437",,"-0,34%"
07.09.2016,"9,6235","9,6723","9,7019","9,6235",,"-0,43%"
06.09.2016,"9,6655","9,7475","9,7574","9,6284",,"-0,96%"
05.09.2016,"9,7591","9,7451","9,7591","9,6614",,"0,14%"
04.09.2016,"9,7453","9,7419","9,7453","9,7408",,"0,12%"
02.09.2016,"9,7332","9,8851","9,8851","9,7332",,"-1,43%"
01.09.2016,"9,8743","9,7821","9,8943","9,7562",,"0,95%"
31.08.2016,"9,7809","9,7675","9,8028","9,7506",,"0,20%"
30.08.2016,"9,7617","9,6989","9,782","9,6899",,"0,73%"
29.08.2016,"9,6908","9,7091","9,7605","9,6908",,"-0,19%"
28.08.2016,"9,7091","9,7207","9,7207","9,7091",,"-0,07%"
26.08.2016,"9,716","9,7115","9,7394","9,6343",,"-0,05%"
25.08.2016,"9,7208","9,7834","9,7978","9,7013",,"-0,66%"
24.08.2016,"9,7855","9,7265","9,808","9,6976",,"0,59%"
23.08.2016,"9,7285","9,7481","9,7674","9,6748",,"-0,25%"
22.08.2016,"9,7531","9,6311","9,7531","9,56",,"1,14%"
21.08.2016,"9,6434","9,6114","9,7126","9,6114",,"0,45%"
19.08.2016,"9,6003","9,6269","9,6437","9,5733",,"-0,28%"
18.08.2016,"9,6269","9,6217","9,6763","9,5669",,"0,09%"
17.08.2016,"9,618","9,6275","9,7007","9,5977",,"-0,11%"
16.08.2016,"9,6286","9,6491","9,6947","9,6024",,"-0,21%"
15.08.2016,"9,6485","9,7417","9,7498","9,627",,"-0,88%"
14.08.2016,"9,7341","9,7595","9,8062","9,7341",,"-0,38%"
12.08.2016,"9,7713","9,7046","9,7945","9,6505",,"0,73%"
11.08.2016,"9,7005","9,7691","9,7965","9,6762",,"-0,79%"
10.08.2016,"9,7774","9,7346","9,7813","9,6771",,"0,47%"
09.08.2016,"9,7318","9,7019","9,774","9,6878",,"0,33%"
08.08.2016,"9,6995","9,8182","9,845","9,6731",,"-1,15%"
07.08.2016,"9,812","9,8524","9,8524","9,812",,"-0,37%"
05.08.2016,"9,8488","9,9071","9,9147","9,7784",,"-0,54%"
04.08.2016,"9,9027","9,9922","10,0241","9,8809",,"-0,83%"
03.08.2016,"9,986","10,0572","10,1061","9,9646",,"-0,67%"
02.08.2016,"10,053","10,0714","10,1011","9,9626",,"-0,13%"
01.08.2016,"10,0663","9,9413","10,093","9,9208",,"1,27%"
31.07.2016,"9,9401","9,9471","9,956","9,9401",,"0,07%"
29.07.2016,"9,9333","10,0051","10,1002","9,9285",,"-0,80%"
28.07.2016,"10,0139","9,8842","10,0463","9,8803",,"1,35%"
27.07.2016,"9,8808","9,8856","9,9777","9,7975",,"-0,06%"
26.07.2016,"9,8868","9,7924","9,968","9,7883",,"0,93%"
25.07.2016,"9,7957","9,6892","9,8155","9,674",,"1,15%"
24.07.2016,"9,6839","9,7178","9,7178","9,6839",,"-0,31%"
22.07.2016,"9,7136","9,6456","9,7333","9,6382",,"0,64%"
21.07.2016,"9,6516","9,5508","9,6516","9,5251",,"1,06%"
20.07.2016,"9,5506","9,4883","9,5728","9,4563",,"0,53%"
19.07.2016,"9,5001","9,3746","9,521","9,3697",,"1,45%"
18.07.2016,"9,3646","9,5112","9,5264","9,3646",,"-1,60%"
17.07.2016,"9,5173","9,4947","9,5173","9,4947",,"0,24%"
15.07.2016,"9,4947","9,4001","9,4947","9,3986",,"0,89%"
14.07.2016,"9,411","9,5479","9,5479","9,3907",,"-1,35%"
13.07.2016,"9,54","9,5525","9,5799","9,5217",,"-0,10%"
12.07.2016,"9,5494","9,5903","9,6003","9,5301",,"-0,31%"
11.07.2016,"9,579","9,5643","9,6119","9,5589",,"0,15%"
10.07.2016,"9,5643","9,5643","9,5643","9,5643",,"0,10%"
08.07.2016,"9,5544","9,6635","9,6635","9,5267",,"-1,20%"
07.07.2016,"9,67","9,5926","9,6905","9,5422",,"0,83%"
06.07.2016,"9,5902","9,6304","9,6858","9,5902",,"-0,51%"
05.07.2016,"9,6392","9,5913","9,6838","9,5851",,"0,66%"
04.07.2016,"9,5764","9,5864","9,6022","9,557",,"-0,10%"
03.07.2016,"9,5864","9,5864","9,5864","9,5864",,"0,00%"
01.07.2016,"9,5864","9,6228","9,6465","9,5864",,"-0,32%"
30.06.2016,"9,6175","9,6166","9,6926","9,5902",,"-0,02%"
29.06.2016,"9,6192","9,6385","9,6981","9,5783",,"-0,30%"
28.06.2016,"9,6477","9,8389","9,8449","9,6278",,"-1,78%"
27.06.2016,"9,8228","9,8573","9,8686","9,7602",,"-0,35%"
26.06.2016,"9,8573","9,8573","9,8573","9,8573",,"0,00%"
24.06.2016,"9,8576","9,7046","9,9468","9,6408",,"1,67%"
23.06.2016,"9,6956","9,864","9,8732","9,6956",,"-1,63%"
22.06.2016,"9,8559","9,6782","9,9016","9,6431",,"1,87%"
21.06.2016,"9,6754","9,7738","9,79","9,6754",,"-0,98%"
20.06.2016,"9,7707","9,8425","9,8549","9,697",,"-0,73%"
19.06.2016,"9,8425","9,8425","9,8425","9,8425",,"0,01%"
17.06.2016,"9,8419","9,9766","9,9924","9,8216",,"-1,43%"
16.06.2016,"9,9843","9,9606","10,0239","9,9159",,"0,20%"
15.06.2016,"9,9644","10,0263","10,031","9,8934",,"-0,48%"
14.06.2016,"10,0126","9,9109","10,055","9,906",,"1,06%"
13.06.2016,"9,9078","9,9467","9,9467","9,9078",,"-0,39%"
12.06.2016,"9,9467","9,9467","9,9467","9,9467",,"0,05%"
10.06.2016,"9,9417","9,8044","9,9623","9,7783",,"1,52%"
09.06.2016,"9,7927","9,6934","9,8246","9,6659",,"0,97%"
08.06.2016,"9,6988","9,8324","9,861","9,6709",,"-1,44%"
07.06.2016,"9,8402","9,9438","9,9545","9,8203",,"-1,02%"
06.06.2016,"9,9414","9,995","10,0493","9,9215",,"-0,54%"
05.06.2016,"9,995","9,995","9,995","9,995",,"0,00%"
03.06.2016,"9,995","10,1712","10,1945","9,995",,"-1,84%"
02.06.2016,"10,1821","10,2054","10,28","10,13",,"-0,06%"
01.06.2016,"10,1883","10,1318","10,2356","10,0942",,"0,64%"
31.05.2016,"10,1232","9,9941","10,1682","9,9909",,"1,33%"
30.05.2016,"9,9899","10,0737","10,0737","9,9691",,"-0,83%"
29.05.2016,"10,0737","10,0737","10,0737","10,0737",,"0,04%"
27.05.2016,"10,0692","10,0373","10,1127","10,0263",,"0,29%"
26.05.2016,"10,0403","9,9931","10,0488","9,9196",,"0,52%"
25.05.2016,"9,988","10,0927","10,0927","9,9612",,"-0,95%"
24.05.2016,"10,0838","10,1936","10,2405","10,0838",,"-0,98%"
23.05.2016,"10,1838","10,2011","10,2622","10,1838",,"-0,17%"
22.05.2016,"10,2011","10,2011","10,2011","10,2011",,"-0,04%"
20.05.2016,"10,2055","10,1999","10,2249","10,1311",,"0,15%"
19.05.2016,"10,1901","10,0921","10,2793","10,0822",,"0,85%"
18.05.2016,"10,1045","9,9295","10,1045","9,9051",,"1,86%"
17.05.2016,"9,9204","9,949","9,9647","9,8842",,"-0,17%"
16.05.2016,"9,9374","10,0206","10,031","9,9081",,"-0,83%"
15.05.2016,"10,0206","10,0206","10,0206","10,0206",,"0,03%"
13.05.2016,"10,0178","9,9586","10,042","9,9296",,"0,69%"
12.05.2016,"9,9488","10,0111","10,053","9,9117",,"-0,72%"
11.05.2016,"10,0213","10,1692","10,1909","9,9998",,"-1,37%"
10.05.2016,"10,16","10,1194","10,2266","10,1105",,"0,40%"
09.05.2016,"10,1194","10,1454","10,1454","10,1194",,"-0,26%"
08.05.2016,"10,1454","10,1454","10,1454","10,1454",,"0,14%"
06.05.2016,"10,1315","10,1271","10,2416","10,086",,"0,03%"
05.05.2016,"10,1285","10,2439","10,2439","10,0278",,"-1,15%"
04.05.2016,"10,2463","9,9594","10,2704","9,9451",,"2,88%"
03.05.2016,"9,9594","9,9866","9,9908","9,9594",,"-0,27%"
02.05.2016,"9,9866","9,9866","9,9866","9,9866",,"0,00%"
01.05.2016,"9,9866","9,9866","9,9866","9,9866",,"-0,04%"
29.04.2016,"9,9903","9,991","10,0191","9,8664",,"0,05%"
28.04.2016,"9,985","10,0281","10,0807","9,9132",,"-0,42%"
27.04.2016,"10,0267","10,0381","10,1573","10,0153",,"-0,11%"
26.04.2016,"10,0381","10,2522","10,2617","10,0381",,"-2,00%"
25.04.2016,"10,2433","10,226","10,2876","10,149",,"0,17%"
24.04.2016,"10,226","10,226","10,226","10,226",,"-0,07%"
22.04.2016,"10,2327","10,3108","10,3146","10,0912",,"-0,88%"
21.04.2016,"10,3231","10,0744","10,3231","9,9839",,"2,34%"
20.04.2016,"10,0874","10,1972","10,2755","10,0656",,"-1,19%"
19.04.2016,"10,2088","10,2058","10,261","10,1153",,"0,05%"
18.04.2016,"10,2033","10,2546","10,6087","10,2033",,"-0,50%"
17.04.2016,"10,2546","10,2546","10,2546","10,2546",,"0,00%"
15.04.2016,"10,2545","10,2021","10,293","10,1626",,"0,42%"
14.04.2016,"10,2112","10,2336","10,2713","10,1479",,"-0,30%"
13.04.2016,"10,2417","10,1643","10,2417","10,0828",,"0,80%"
12.04.2016,"10,1607","10,3402","10,3402","10,0822",,"-1,55%"
11.04.2016,"10,3202","10,3817","10,4113","10,2753",,"-0,59%"
10.04.2016,"10,3817","10,3817","10,3817","10,3817",,"0,06%"
08.04.2016,"10,3755","10,5205","10,5205","10,3499",,"-1,43%"
07.04.2016,"10,5262","10,4317","10,5764","10,4317",,"0,98%"
06.04.2016,"10,424","10,5857","10,6118","10,424",,"-1,51%"
05.04.2016,"10,5842","10,6113","10,7249","10,5842",,"-0,26%"
04.04.2016,"10,6113","10,4321","10,6113","10,4321",,"1,72%"
03.04.2016,"10,4321","10,4321","10,4321","10,4321",,"0,09%"
01.04.2016,"10,4223","10,3937","10,5646","10,3604",,"0,28%"
31.03.2016,"10,3927","10,5558","10,5567","10,3394",,"-1,50%"
30.03.2016,"10,5509","10,4657","10,5729","10,3807",,"0,89%"
29.03.2016,"10,458","10,5362","10,6344","10,4551",,"-0,86%"
28.03.2016,"10,549","10,4855","10,5953","10,3998",,"0,61%"
27.03.2016,"10,4847","10,5065","10,5065","10,4847",,"-0,28%"
25.03.2016,"10,5145","10,5239","10,539","10,4126",,"-0,12%"
24.03.2016,"10,5271","10,5626","10,6911","10,4824",,"-0,38%"
23.03.2016,"10,5669","10,3991","10,5669","10,3846",,"1,61%"
22.03.2016,"10,3991","10,4609","10,5084","10,3547",,"-0,46%"
21.03.2016,"10,4474","10,5647","10,68","10,4211",,"-1,11%"
20.03.2016,"10,5647","10,5647","10,5647","10,5647",,"-0,04%"
18.03.2016,"10,5691","10,5136","10,6076","10,3956",,"0,47%"
17.03.2016,"10,5194","10,6062","10,6462","10,4932",,"-0,96%"
16.03.2016,"10,6216","10,906","10,924","10,5997",,"-2,59%"
15.03.2016,"10,9045","10,7657","10,9518","10,7508",,"1,26%"
14.03.2016,"10,769","10,7646","10,9208","10,7234",,"0,04%"
13.03.2016,"10,7646","10,7646","10,7646","10,7646",,"-0,03%"
11.03.2016,"10,7675","10,9746","11,0089","10,6923",,"-2,04%"
10.03.2016,"10,9915","10,9182","11,0435","10,7409",,"0,65%"
09.03.2016,"10,9203","10,9887","11,1522","10,8697",,"-0,66%"
08.03.2016,"10,9927","10,9683","10,9927","10,9683",,"0,28%"
07.03.2016,"10,9624","11,0681","11,0891","10,9164",,"-0,95%"
06.03.2016,"11,0681","11,0681","11,0681","11,0681",,"-0,03%"
04.03.2016,"11,0716","11,2014","11,2611","11,029",,"-1,04%"
03.03.2016,"11,1875","11,1476","11,3178","11,1476",,"0,36%"
02.03.2016,"11,1476","11,1984","11,3279","11,1476",,"-0,43%"
01.03.2016,"11,196","11,4691","11,4929","11,1704",,"-2,50%"
29.02.2016,"11,4835","11,6489","11,6503","11,4274",,"-1,42%"
28.02.2016,"11,6489","11,6489","11,6489","11,6489",,"-0,08%"
26.02.2016,"11,6588","11,535","11,6825","11,3981",,"1,06%"
25.02.2016,"11,5366","11,5961","11,7268","11,5091",,"-0,45%"
24.02.2016,"11,5892","11,5436","11,8645","11,533",,"0,43%"
23.02.2016,"11,5399","11,553","11,553","11,5399",,"-0,04%"
22.02.2016,"11,5441","11,8124","11,8124","11,4964",,"-2,27%"
21.02.2016,"11,8124","11,8124","11,8124","11,8124",,"0,11%"
19.02.2016,"11,7999","11,7242","11,9426","11,667",,"0,77%"
18.02.2016,"11,7093","11,4946","11,7334","11,4946",,"1,81%"
17.02.2016,"11,5007","11,9516","11,996","11,4459",,"-3,63%"
16.02.2016,"11,9334","11,8501","11,9815","11,668",,"0,70%"
15.02.2016,"11,8501","11,9192","12,057","11,8446",,"-0,58%"
14.02.2016,"11,9192","11,9192","11,9192","11,9192",,"0,07%"
12.02.2016,"11,9113","12,1072","12,1358","11,89",,"-1,80%"
11.02.2016,"12,1295","11,9629","12,2577","11,9629",,"1,46%"
10.02.2016,"11,955","12,125","12,125","11,829",,"-1,40%"
09.02.2016,"12,1251","11,9489","12,1593","11,8826",,"1,45%"
08.02.2016,"11,952","11,7871","12,0269","11,6294",,"1,40%"
07.02.2016,"11,7871","11,7871","11,7871","11,7871",,"-0,08%"
05.02.2016,"11,797","11,7152","11,8189","11,6314",,"0,89%"
04.02.2016,"11,6929","11,6903","11,7331","11,5079",,"-0,01%"
03.02.2016,"11,6945","12,1211","12,1303","11,663",,"-3,52%"
02.02.2016,"12,1211","11,7453","12,1211","11,7431",,"3,20%"
01.02.2016,"11,7453","11,4726","11,7453","11,4726",,"2,38%"
31.01.2016,"11,4726","11,4726","11,4726","11,4726",,"0,00%"
29.01.2016,"11,4726","11,6438","11,6453","11,3506",,"-1,44%"
28.01.2016,"11,64","11,8359","11,8379","11,4816",,"-1,66%"
27.01.2016,"11,8359","11,8853","12,0718","11,776",,"-0,42%"
26.01.2016,"11,8853","12,1356","12,5002","11,8853",,"-2,06%"
25.01.2016,"12,1356","11,9826","12,1789","11,6655",,"1,28%"
24.01.2016,"11,9826","11,9826","11,9826","11,9826",,"0,00%"
22.01.2016,"11,9826","12,5995","12,6015","11,8537",,"-4,94%"
21.01.2016,"12,6056","12,4384","13,0476","12,436",,"1,25%"
20.01.2016,"12,4496","11,9503","12,4496","11,9484",,"4,36%"
19.01.2016,"11,9292","12,0636","12,0702","11,8714",,"-1,11%"
18.01.2016,"12,0636","11,8075","12,0716","11,8075",,"2,17%"
17.01.2016,"11,8075","11,8075","11,8075","11,8075",,"0,14%"
15.01.2016,"11,7915","11,5828","11,8132","11,5828",,"1,70%"
14.01.2016,"11,5947","11,5953","11,6556","11,5629",,"-0,06%"
13.01.2016,"11,6017","11,6474","11,6572","11,5201",,"-0,36%"
12.01.2016,"11,644","11,5734","11,7082","11,5402",,"0,61%"
11.01.2016,"11,5734","11,3393","11,5734","11,3393",,"2,06%"
10.01.2016,"11,3393","11,3393","11,3393","11,3393",,"0,00%"
08.01.2016,"11,3393","11,3455","11,3925","11,3393",,"-0,05%"
07.01.2016,"11,3455","11,3777","11,4624","11,2386",,"-0,38%"
06.01.2016,"11,3884","11,2388","11,3884","11,1745",,"1,24%"
05.01.2016,"11,2488","11,1894","11,2488","11,1894",,"0,38%"
04.01.2016,"11,2059","11,304","11,304","11,1623",,"-0,87%"
03.01.2016,"11,304","11,304","11,304","11,304",,"0,00%"
01.01.2016,"11,304","11,304","11,304","11,304",,"-0,01%"
31.12.2015,"11,3056","11,2822","11,4603","11,1992",,"0,21%"
30.12.2015,"11,2822","11,1341","11,3315","11,1231",,"1,28%"
29.12.2015,"11,1399","11,1255","11,2307","11,0904",,"0,17%"
28.12.2015,"11,1213","10,8456","11,1632","10,8456",,"2,54%"
27.12.2015,"10,8456","10,8456","10,8456","10,8456",,"0,00%"
25.12.2015,"10,8456","10,8456","10,8456","10,8456",,"-0,07%"
24.12.2015,"10,8528","10,732","10,9255","10,6974",,"1,13%"
23.12.2015,"10,732","11,0059","11,011","10,732",,"-2,49%"
22.12.2015,"11,0059","10,9315","11,0059","10,9315",,"0,68%"
21.12.2015,"10,9315","10,9435","11,0151","10,9315",,"-0,11%"
20.12.2015,"10,9435","10,9435","10,9435","10,9435",,"0,00%"
18.12.2015,"10,9435","10,9382","11,041","10,9047",,"0,05%"
17.12.2015,"10,9382","10,8144","10,9481","10,7999",,"1,14%"
16.12.2015,"10,8144","10,9106","10,9142","10,8018",,"-0,88%"
15.12.2015,"10,9106","10,922","10,9916","10,8041",,"-0,30%"
14.12.2015,"10,9435","10,8771","11,0215","10,2463",,"0,61%"
13.12.2015,"10,8771","10,8771","10,8771","10,8771",,"0,00%"
11.12.2015,"10,8771","10,2794","10,8771","10,252",,"5,81%"
10.12.2015,"10,2794","10,7848","10,7848","10,2757",,"-4,69%"
09.12.2015,"10,7848","10,7999","10,8121","10,6926",,"-0,26%"
08.12.2015,"10,8132","10,826","10,8951","10,3104",,"-0,30%"
07.12.2015,"10,8455","10,6349","10,8455","10,6349",,"1,98%"
06.12.2015,"10,6349","10,6349","10,6349","10,6349",,"-0,01%"
04.12.2015,"10,6355","10,5647","10,6704","10,5073",,"0,67%"
03.12.2015,"10,5647","10,534","10,6556","10,5332",,"0,29%"
02.12.2015,"10,534","10,4152","10,534","10,4059",,"1,27%"
01.12.2015,"10,4018","10,3803","10,4498","10,3271",,"0,28%"
30.11.2015,"10,3724","10,387","10,4579","10,2784",,"-0,14%"
29.11.2015,"10,387","10,387","10,387","10,387",,"0,00%"
27.11.2015,"10,387","10,3152","10,387","10,2876",,"0,84%"
26.11.2015,"10,3007","10,2712","10,3276","10,2535",,"0,29%"
25.11.2015,"10,2712","10,2499","10,3398","10,1715",,"0,21%"
24.11.2015,"10,2499","10,3493","10,3942","10,2063",,"-0,96%"
23.11.2015,"10,3493","10,1276","10,3649","10,0963",,"2,19%"
22.11.2015,"10,1276","10,1276","10,1276","10,1276",,"-0,15%"
20.11.2015,"10,1425","10,1206","10,1846","10,0765",,"0,27%"
19.11.2015,"10,1155","10,1583","10,21","10,0877",,"-0,31%"
18.11.2015,"10,1472","10,1782","10,2551","10,1125",,"-0,47%"
17.11.2015,"10,1949","10,2182","10,3066","10,1356",,"-0,23%"
16.11.2015,"10,2182","10,4922","10,5196","10,2182",,"-2,61%"
15.11.2015,"10,4922","10,4922","10,4922","10,4922",,"0,11%"
13.11.2015,"10,4802","10,4436","10,5178","10,4084",,"0,35%"
12.11.2015,"10,4436","10,274","10,4949","10,2288",,"1,65%"
11.11.2015,"10,274","10,1339","10,3117","10,092",,"1,38%"
10.11.2015,"10,1339","10,1632","10,1778","10,0793",,"-0,28%"
09.11.2015,"10,1624","10,1462","10,2008","10,0897",,"0,16%"
08.11.2015,"10,1462","10,1462","10,1462","10,1462",,"0,17%"
06.11.2015,"10,1289","9,8827","10,1994","9,8141",,"2,49%"
05.11.2015,"9,8827","9,9749","10,0233","9,8827",,"-0,79%"
04.11.2015,"9,9615","9,8917","9,9871","9,8385",,"0,81%"
03.11.2015,"9,8815","10,0436","10,1117","9,84",,"-1,77%"
02.11.2015,"10,0593","10,1565","10,1637","10,0311",,"-0,96%"
01.11.2015,"10,1565","10,1375","10,1565","10,1375",,"0,20%"
30.10.2015,"10,1367","10,0996","10,2251","10,0506",,"0,24%"
29.10.2015,"10,1126","10,0561","10,1733","9,9876",,"0,38%"
28.10.2015,"10,0742","10,2995","10,2995","9,9716",,"-2,19%"
27.10.2015,"10,2995","9,9186","10,2995","9,8706",,"3,83%"
26.10.2015,"9,9194","9,8261","9,9194","9,7652",,"0,95%"
25.10.2015,"9,8261","9,8261","9,8261","9,8261",,"0,00%"
23.10.2015,"9,8258","9,8321","9,8635","9,7004",,"-0,08%"
22.10.2015,"9,8333","9,9153","9,9543","9,8117",,"-1,01%"
21.10.2015,"9,9336","9,7757","9,9437","9,7757",,"1,76%"
20.10.2015,"9,7621","9,8096","9,8375","9,7187",,"-0,56%"
19.10.2015,"9,8171","9,6421","9,8171","9,6172",,"1,81%"
18.10.2015,"9,6421","9,6421","9,6421","9,6421",,"0,07%"
16.10.2015,"9,6358","9,6787","9,7708","9,5874",,"-0,44%"
15.10.2015,"9,6787","9,8693","9,8732","9,6787",,"-1,82%"
14.10.2015,"9,8578","9,9439","9,9719","9,8578",,"-0,82%"
13.10.2015,"9,9394","9,8496","9,9605","9,7898",,"0,95%"
12.10.2015,"9,8458","9,7281","9,8889","9,6404",,"1,21%"
11.10.2015,"9,7281","9,7281","9,7281","9,7281",,"-0,01%"
09.10.2015,"9,7289","9,6518","9,7461","9,589",,"0,82%"
08.10.2015,"9,6494","9,7953","9,8958","9,6494",,"-1,49%"
07.10.2015,"9,7953","9,9836","9,9904","9,7356",,"-1,80%"
06.10.2015,"9,9747","10,2008","10,2674","9,9747",,"-2,19%"
05.10.2015,"10,1981","10,3927","10,4081","10,156",,"-1,87%"
04.10.2015,"10,3927","10,3927","10,3927","10,3927",,"-0,01%"
02.10.2015,"10,394","10,3351","10,4865","10,3144",,"0,39%"
01.10.2015,"10,3534","10,296","10,3534","10,192",,"0,57%"
30.09.2015,"10,2951","10,3275","10,3884","10,2625",,"-0,31%"
29.09.2015,"10,3275","10,3825","10,4343","10,2819",,"-0,55%"
28.09.2015,"10,3849","10,2775","10,3895","10,2638",,"1,05%"
27.09.2015,"10,2775","10,2775","10,2775","10,2775",,"-0,19%"
25.09.2015,"10,2968","10,3536","10,385","10,252",,"-0,54%"
24.09.2015,"10,3532","10,3435","10,4637","10,3435",,"0,09%"
23.09.2015,"10,3435","10,3247","10,4851","10,2606",,"0,18%"
22.09.2015,"10,3247","10,3776","10,465","10,3247",,"-0,53%"
21.09.2015,"10,38","10,4411","10,4615","10,3105",,"-0,59%"
20.09.2015,"10,4411","10,4411","10,4411","10,4411",,"0,00%"
18.09.2015,"10,4411","10,2816","10,4636","10,2216",,"1,44%"
17.09.2015,"10,2926","10,2533","10,5567","10,1936",,"0,40%"
16.09.2015,"10,252","10,4925","10,494","10,1955",,"-2,31%"
15.09.2015,"10,4944","10,6079","10,7322","10,449",,"-1,07%"
14.09.2015,"10,6079","10,6327","10,6876","10,5098",,"-0,23%"
13.09.2015,"10,6327","10,6327","10,6327","10,6327",,"0,08%"
11.09.2015,"10,6237","10,6166","10,7062","10,5517",,"0,20%"
10.09.2015,"10,6029","10,7289","10,7886","10,5787",,"-1,04%"
09.09.2015,"10,7143","10,665","10,7372","10,5515",,"0,49%"
08.09.2015,"10,6623","10,8655","10,8779","10,6353",,"-1,94%"
07.09.2015,"10,8729","10,7707","10,885","10,6869",,"0,95%"
06.09.2015,"10,7707","10,7707","10,7707","10,7707",,"-0,02%"
04.09.2015,"10,7725","10,5745","10,7725","10,5021",,"1,99%"
03.09.2015,"10,5625","10,5157","10,6388","10,4253",,"0,61%"
02.09.2015,"10,4981","10,4561","10,6994","10,4313",,"0,45%"
01.09.2015,"10,4506","10,0912","10,4863","9,8298",,"3,61%"
31.08.2015,"10,0866","10,2309","10,57","9,9992",,"-1,41%"
30.08.2015,"10,2309","10,2309","10,2309","10,2309",,"-0,04%"
28.08.2015,"10,2352","10,3233","10,5407","10,1518",,"-0,80%"
27.08.2015,"10,318","10,7503","10,7578","10,2752",,"-4,09%"
26.08.2015,"10,7585","10,8164","10,9048","10,6742",,"-0,47%"
25.08.2015,"10,8089","11,0583","11,0734","10,6306",,"-2,30%"
24.08.2015,"11,0631","10,8239","11,1764","10,8239",,"2,21%"
23.08.2015,"10,8239","10,8239","10,8239","10,8239",,"-0,17%"
21.08.2015,"10,8426","10,6668","10,8426","10,5998",,"1,65%"
20.08.2015,"10,6668","10,4116","10,7255","10,4056",,"2,43%"
19.08.2015,"10,4138","10,2975","10,4138","10,2448",,"1,23%"
18.08.2015,"10,2873","10,234","10,3121","10,177",,"0,65%"
17.08.2015,"10,221","10,1633","10,2775","10,1419",,"0,57%"
16.08.2015,"10,1633","10,1633","10,1633","10,1633",,"-0,07%"
14.08.2015,"10,1708","10,0988","10,1708","10,0767",,"0,76%"
13.08.2015,"10,094","10,0479","10,1617","9,9023",,"0,52%"
12.08.2015,"10,0417","10,1467","10,1852","9,9804",,"-0,90%"
11.08.2015,"10,133","10,1293","10,199","9,9407",,"0,12%"
10.08.2015,"10,1205","10,3135","10,4173","10,099",,"-1,87%"
09.08.2015,"10,3135","10,3135","10,3135","10,3135",,"0,13%"
07.08.2015,"10,3004","10,3854","10,4181","10,2284",,"-0,82%"
06.08.2015,"10,3854","10,216","10,3979","10,1791",,"1,72%"
05.08.2015,"10,2095","10,1649","10,2726","10,0713",,"0,44%"
04.08.2015,"10,1649","10,2275","10,2707","10,0606",,"-0,65%"
03.08.2015,"10,2314","9,9336","10,2401","9,892",,"3,00%"
02.08.2015,"9,9336","9,9336","9,9336","9,9336",,"0,00%"
31.07.2015,"9,9336","9,6189","9,9336","9,6068",,"3,25%"
30.07.2015,"9,6206","9,4266","9,6483","9,4257",,"2,06%"
29.07.2015,"9,4266","9,6561","9,6999","9,4266",,"-2,46%"
28.07.2015,"9,6639","9,6011","9,8005","9,5985",,"0,63%"
27.07.2015,"9,6035","9,4001","9,6395","9,3948",,"2,16%"
26.07.2015,"9,4001","9,4001","9,4001","9,4001",,"-0,15%"
24.07.2015,"9,4145","9,3205","9,4545","9,3053",,"1,03%"
23.07.2015,"9,3186","9,2038","9,338","9,2032",,"1,25%"
22.07.2015,"9,2038","9,1681","9,2618","9,1649",,"0,44%"
21.07.2015,"9,1639","9,1753","9,2193","9,1404",,"-0,13%"
